web-scraper-order,web-scraper-start-url,health,health-href,Question_author_name,Question_title,question_description,answer_author_name,answer_description,pages,pages-href
"1603169500-937","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","মেদ কমাতে কি করবো?","https://www.bissoy.com/q/111111970141","","","আজ ২ বছর যাবৎ আমার মেদ, কি করলে এর থেকে মুক্তি পাবো","","","4","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=4"
"1603169051-647","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","মাঝে মাঝে আমার এমনটা হয়। ১/২ মাস আগেও এমন হয়েছিল?","https://www.bissoy.com/q/111111967950","","মাঝে মাঝে আমার এমনটা হয়। ১/২ মাস আগেও এমন হয়েছিল?","","","","7","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=7"
"1603169718-1081","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","স্কিন সাইন ক্রিম ব্যাবহারে মুখ পুরে গেছে,এখন ছাফি খেতে চাচ্ছি সমস্যা হবে কি?","https://www.bissoy.com/q/111111970941","","","","","","3","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=3"
"1603168763-478","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","দাদ রোগ ভালো হবে কি ঔষধ খেলে?","https://www.bissoy.com/q/111111966666","","","","KMIslan","","9","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=9"
"1603169395-871","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","ইরিটেবল বাওয়েল সিন্ড্রোম (আই বি এস) এই রোগটি কি ঔষধ খাওয়ার মাধ্যমে সম্পূর্ণ আরোগ্য হওয়া সম্ভব?","https://www.bissoy.com/q/111111969572","","","","","","5","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=5"
"1603168314-222","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","ঘুমের ঔষধ খেয়ে মৃত্যু হয় কি?","https://www.bissoy.com/q/3232","","","","MD.SHOHAG HOSSAIN","","825","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=825"
"1603169708-1073","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","খুব দ্রুত সমাধান চাই । খুব উপকৃত হব খুব দ্রুত সঠিক সমাধান দিলে?","https://www.bissoy.com/q/111111970914","","","কিছুদিন পর আমি এসএসসি পরীক্ষা দিব, কিন্তু পড়ার টেবিলে ঠিকমতো সময় দিতে পারতেছি না। কিছুক্ষণ বসলেই পড়ার টেবিলে শুধু ঘুম ধরে যায় আমি এখন কি করব সঠিক সমাধান চাই.","","","3","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=3"
"1603168694-433","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","দাত ওয়াশ করাতে চাচ্ছি। ঢাকার মধ্যে ভাল ডেন্টিস্টের ঠিকানা কেউ দিতে পারবেন? খরচ কেমন পড়বে?","https://www.bissoy.com/q/111111966368","","","দুইটি দাত কিছুটা হলদে ভাব আছে।তাই দাত ওয়াশ করাতে চাচ্ছি। ঢাকার মধ্যে ভাল ডেন্টিস্টের ঠিকানা কেউ দিতে পারবেন? খরচ কেমন পড়বে?","","","9","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=9"
"1603168918-560","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","হাটু ছিলে পুঁজ বের হচ্ছে।খুব তাড়াতাড়ি শুকাবে কিভাবে?","https://www.bissoy.com/q/111111967186","","হাটু ছিলে পুঁজ বের হচ্ছে।খুব তাড়াতাড়ি শুকাবে কিভাবে?","","","","8","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=8"
"1603169167-728","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","ব্রন ভালো হওয়ার পিছনে ফোনা প্লাস কেমন কাজ করে?আর কত দিন লাগতে পারে?","https://www.bissoy.com/q/111111968381","","","","Md Jaber ahsan","","6","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=6"
"1603169373-857","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","আমার ২ চোখ দেখতে ২রকম একটি পরিস্কার ও অারেকটি ঘোলা অামি কিন্তু চোখে ঠিকি দেখি শুধু কথা হলো এক চোখ দেখতে ঘোলা কেন?","https://www.bissoy.com/q/111111969497","","আমার ২ চোখ দেখতে ২রকম একটি পরিস্কার ও অারেকটি ঘোলা অামি কিন্তু চোখে ঠিকি দেখি শুধু কথা হলো এক চোখ দেখতে ঘোলা কেন?","","","","5","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=5"
"1603169349-841","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","ছোট বাবুদের রাতে কান্না থামানোর উপায় কি? সারাদিন হাসিখুশি কিন্তু রাতে কান্না করে?","https://www.bissoy.com/q/111111969401","Musa379","","","","","5","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=5"
"1603169777-1125","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","Anxiety অসুখ টি সম্পর্কে বিস্তারিত জানতে চাই ?","https://www.bissoy.com/q/111111971496","","","","Eftekhar Naeem","","3","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=3"
"1603169056-651","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","কিছু এমন খাবারের নাম বলুন যা খেলে মেধা সারফ হবে?","https://www.bissoy.com/q/111111967960","","কিছু এমন খাবারের নাম বলুন যা খেলে মেধা সারফ হবে?","","","","7","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=7"
"1603169771-1121","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","বয়স (২৭) । বুকের বাম পাশে ব্যথা করে ।ইসিজি ইকো সব নরমাল । এটা কি হার্ট এর কোন অসুখ ?","https://www.bissoy.com/q/111111971490","","","","নিয়াজমাহমুদ","","3","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=3"
"1603169622-1014","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","স্বাস্থ্যবান হওয়ার জন্য সহজলভ্য কিছু টিপস দিন?","https://www.bissoy.com/q/111111970438","","স্বাস্থ্যবান হওয়ার জন্য সহজলভ্য কিছু টিপস দিন?","","","","4","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=4"
"1603169563-981","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","এপিলেপসি কত প্রকার ও কি কি?","https://www.bissoy.com/q/111111970291","","","","Jaminul Reja","","4","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=4"
"1603168131-114","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","কাশির ঔষধ এর পার্শপ্রতিক্রিয়া কি?","https://www.bissoy.com/q/2744","Sumya Akter","","","","","826","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=826"
"1603169803-1141","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","এম এম কিট কতবার খাওয়া যায়?","https://www.bissoy.com/q/111111971621","","","","জামিয়ার রহমান","","3","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=3"
"1603169338-836","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","আমি সকালে তারাতারি ঘুম থেকে উঠতে পারিনা করণীয় কি?","https://www.bissoy.com/q/111111969293","","","","Ronu","","5","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=5"
"1603168773-479","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","ছোট বাচ্চাদের কত মাস পযন্ত মায়ের বুকের দুধ খেতে দিতে হয়?","https://www.bissoy.com/q/111111966757","রাফিআহমেদহৃদয়","","","","","8","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=8"
"1603169395-870","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","ইরিটেবল বাওয়েল সিন্ড্রোম (আই বি এস) এই রোগটি কি ঔষধ খাওয়ার মাধ্যমে সম্পূর্ণ আরোগ্য হওয়া সম্ভব?","https://www.bissoy.com/q/111111969572","","ইরিটেবল বাওয়েল সিন্ড্রোম (আই বি এস) এই রোগটি কি ঔষধ খাওয়ার মাধ্যমে সম্পূর্ণ আরোগ্য হওয়া সম্ভব?","","","","5","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=5"
"1603169986-1246","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","দয়া করে সবাই সাহায্য করুন?","https://www.bissoy.com/q/111111972533","","দয়া করে সবাই সাহায্য করুন?","","","","2","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=2"
"1603168326-227","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","তল পেটে ব্যথার কারণ কি?","https://www.bissoy.com/q/3254","","তল পেটে ব্যথার কারণ কি?","","","","825","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=825"
"1603169066-658","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","পুদিনা পাতা খাওয়ার নিয়ম?","https://www.bissoy.com/q/111111968007","shahedAhmed622","","","","","7","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=7"
"1603168511-328","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","স্বাস্থ্য শুকিয়ে গেলে করণীয় কি?","https://www.bissoy.com/q/111111965612","jsrahman","","","","","10","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=10"
"1603170100-1305","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","জনস্বাস্থ্য কি?","https://www.bissoy.com/q/1111111262113","Jobedali","","","","","",""
"1603168371-253","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","রাতে রসুন খেলে কি হয়?","https://www.bissoy.com/q/3343","","রাতে রসুন খেলে কি হয়?","","","","825","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=825"
"1603168808-500","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","ঠোঁটের সমস্যায় সমাধান চাই?","https://www.bissoy.com/q/111111966927","","ঠোঁটের সমস্যায় সমাধান চাই?","","","","8","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=8"
"1603169216-755","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","ডা.মামুনুর রশিদ পরামর্শ চাই?","https://www.bissoy.com/q/111111968641","Rubidium","","","","","6","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=6"
"1603168526-336","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE","5 বছর আগে আমার সামনের একটা দাত ভেঙে যা, এখন আমি দাত টা লাগাতে চাছছি,কি রকম খরছ হতে পারে বা কুন সমস্যাহবে কি?","https://www.bissoy.com/q/111111965654","asifiqba","","","","","10","https://www.bissoy.com/topic/%E0%A6%B8%E0%A7%8D%E0%A6%AC%E0%A6%BE%E0%A6%B8%E0%A7%8D%E0%A6%A5%E0%A7%8D%E0%A6%AF+%E0%A6%93+%E0%A6%9A%E0%A6%BF%E0%A6%95%E0%A6%BF%E0%A7%8E%E0%A6%B8%E0%A6%BE?page=10"
