health-href	Question_author_name	Question_title	question_description	answer_author_name	answer_description
https://www.bissoy.com/q/111111966802				Shawn	
https://www.bissoy.com/q/111111968007				Nasimuzzaman	
https://www.bissoy.com/q/1111111262124					
https://www.bissoy.com/q/1111111262104				Shakuahmod	
https://www.bissoy.com/q/111111968225		প্লিজ হেল্প মি...ভালে ত্বক বিশেষজ্ঞ ডাক্তারের নাম জানা দরকার ঢাকার মধ্যে?			
https://www.bissoy.com/q/111111965111			"পাইলস(অশ্ব,গেজ) সমস্যা
#বিশেষজ্ঞ ডা. খোঁজতেছি।"		
https://www.bissoy.com/q/111111970940		"মাথার চুল ও পশম গোড়া থেকে উঠে গেলে,আর উঠে কি?"			
https://www.bissoy.com/q/111111970665		এপেন্টিসাইড থেকে গর্ভের বাচ্চাকে কিভাবে রক্ষা করা যায়?			
https://www.bissoy.com/q/111111970599		আমি যদি একটু বেশি সময় ধরে কারো সাথে কথা বলি তাহালে আমার মাথায় ব্যথা করে?			
https://www.bissoy.com/q/111111968225	সুমনবাপ্পি				
https://www.bissoy.com/q/1111111262119					
https://www.bissoy.com/q/2905					
https://www.bissoy.com/q/111111970404	sayedalve				
https://www.bissoy.com/q/111111970583	UjjalRudra				
https://www.bissoy.com/q/111111968783	সম্রাটকামাল				
https://www.bissoy.com/q/111111970145				Eftekhar Naeem	
https://www.bissoy.com/q/2314	Anonymous				
https://www.bissoy.com/q/111111970317		"আমার বয়স ২৪ হবে আমার ওজন ৮৫ কেজি উচ্চতা ৫""৬' আমি ৭০-৭২ কেজি আনতে চাই তাহলে আমার কতোটুকু ক্যালরি প্রতিদিন গ্রহন করা উচিত?"			
https://www.bissoy.com/q/111111968256		চোখের সমস্যা কি?			
https://www.bissoy.com/q/2323	Anonymous				
https://www.bissoy.com/q/111111971596				Eftekhar Naeem	
https://www.bissoy.com/q/111111970941		"স্কিন সাইন ক্রিম ব্যাবহারে মুখ পুরে গেছে,এখন ছাফি খেতে চাচ্ছি সমস্যা হবে কি?"			
https://www.bissoy.com/q/3254	Sumya Akter				
https://www.bissoy.com/q/2359					
https://www.bissoy.com/q/1111111262104	DreamAchive				
https://www.bissoy.com/q/111111971912		"যদি পলিপাস থাকে,?"			
https://www.bissoy.com/q/111111966281					
https://www.bissoy.com/q/3015		কৃমির ট্যাবলেট এর নাম কি?			
https://www.bissoy.com/q/111111967126		Spinax. Baclofen BP কিসের টেবলেট?			
https://www.bissoy.com/q/2321				Md Atik Yasir Siyam	
https://www.bissoy.com/q/111111968263	মোঃমিন্টু				
https://www.bissoy.com/q/3343					
https://www.bissoy.com/q/111111969814	ReignsEbrahim				
https://www.bissoy.com/q/111111966384		আমার বয়স ১৮ বছর ৭ মাস উচ্চতা ৫ ফুট ৬ ইঞ্চি ওজন মাত্র ৪৫ কেজি এখন আমার উচ্চতা এবং বয়স অনুযায়ী আমার শরীরের আদর্শ ওজন আছে নাকি?			
https://www.bissoy.com/q/111111967447				Rubidium	
https://www.bissoy.com/q/1111111262108		বুকের দুধ বৃদ্ধির ট্যাবলেট এর নাম কি?			
https://www.bissoy.com/q/111111971645		সাইনাস অপারেশনে কি রোগীকে অজ্ঞাণ করানো হয়?			
https://www.bissoy.com/q/111111970313	Sanisim				
https://www.bissoy.com/q/111111966413		চোখের মধ্যে বিভিন্ন স্থানে সাদা সাদা ফোসকা দেখা দিয়েছে?			
https://www.bissoy.com/q/111111969288	মোঃসাকিবহোসেনrand1				
https://www.bissoy.com/q/111111968308			"অামার মুখ এবং অন্যান্য অংশের চেয়ে গলা কালো বর্ণের।face wash,cream use করেও তেমন সফল পাচ্ছি না।কি করবো???"		
https://www.bissoy.com/q/111111969103		শরীরের দূর্বলতার কারনে কি চোখের কোন সমস্যা দেখা দিতে পারে?			
https://www.bissoy.com/q/111111970954	মোঃমামুনহোসন।				
https://www.bissoy.com/q/111111970954		সিনাসেফ ৫০০ মিগ্রা এই ঔষধ কি ? দাঁত ব্যথা কমানোর জন্য কোন কাজে আসে না কি?			
https://www.bissoy.com/q/111111965111		"বৃহদান্ত্র ও পায়ুপথ সার্জারি বিশেষজ্ঞ, ঢাকাতে কোথায় চেম্বার?"			
https://www.bissoy.com/q/111111965094	shahedAhmed622				
https://www.bissoy.com/q/111111969926	দ্বীপগোস্বামী				
https://www.bissoy.com/q/3187		সর্দির ট্যাবলেট এর নাম কি?			
https://www.bissoy.com/q/111111972379	Jannathossain				
https://www.bissoy.com/q/111111967121		nolargy - 120. Fexofenadine Hcil ups 120 gm. কিসের টেবলেট এটি?			
https://www.bissoy.com/q/1111111262125					
https://www.bissoy.com/q/111111967030					
https://www.bissoy.com/q/111111965633			"বয়স 35 বছর, সমষ্যা হলো কোন কিছু খাওয়ার পর পরই প্রসাবের প্রচুর চাপ হয় এবং 10/15 মিনিট পর পর প্রসাব হয় 3/4 বার,, পানি তেমন বেশি খাইনা স্বভাবিক পরিমানে যেটা লাগে সেটাই খাই, এই সমষ্যা টা অনেক দিন থেকেই,, , কেনো এই সমষ্যা? প্রতিকার কি?"		
https://www.bissoy.com/q/2998					
https://www.bissoy.com/q/111111968263				Md Jaber ahsan	
https://www.bissoy.com/q/3257	Sumya Akter				
https://www.bissoy.com/q/111111968321	Rubidium				
https://www.bissoy.com/q/111111968819		আমি অনেক চিকন দেখতে খারাপ দেখা যায় মোটা হতে হলে কি করতে হবে?			
https://www.bissoy.com/q/111111968176				Uzzal Ahmed	
https://www.bissoy.com/q/111111972805					
https://www.bissoy.com/q/111111965903		কানে তালা লেগে আছে?			
https://www.bissoy.com/q/111111970423		হাত পায়ের তালু ঘামা রোধে ঔষধ খেলে কী সমস্যা হবে?			
https://www.bissoy.com/q/111111968413				দেবলীনা	
https://www.bissoy.com/q/111111969908		ঘনঘন প্রস্রাবের কারণ সমাধান?			
https://www.bissoy.com/q/111111971645					
https://www.bissoy.com/q/111111970913	MdMahidiHasan				
https://www.bissoy.com/q/111111968480	mdsaeedanwar				
https://www.bissoy.com/q/111111967531		খিলক্ষেত থেকে কোন কোন বাসে করে ঢাকা পিজি হাসপাতালে যাওয়া যায় আর ভাড়া কত লাগে?			
https://www.bissoy.com/q/111111970324	Sanisim				
https://www.bissoy.com/q/111111968853					
https://www.bissoy.com/q/111111965654		"5 বছর আগে আমার সামনের একটা দাত ভেঙে যা, এখন আমি দাত টা লাগাতে চাছছি,কি রকম খরছ হতে পারে বা কুন সমস্যাহবে কি?"			
https://www.bissoy.com/q/111111970002	ornobzahid				
https://www.bissoy.com/q/111111970941					
https://www.bissoy.com/q/111111967030	মোঃইমরুলকায়েস				
https://www.bissoy.com/q/111111966390		ঘরোয়া পদ্ধতিতে ঠান্ডা নিরাময় কিভাবে সম্ভব?			
https://www.bissoy.com/q/1111111262175	সাইফুলসজল				
https://www.bissoy.com/q/3196					
https://www.bissoy.com/q/111111966555			আমি আজ দুপুরে ঘুমের মধ্যে হঠাৎ শরীল কেপে উঠে ঘুম বেন্গে জায়    কারন কি।		
https://www.bissoy.com/q/111111967764			আমার বয়স 19 আমার উচ্চতা 5ফুট ১ইঞ্চি আমার ওজন 43 আমি জানতে চাই আমি আরো লম্বা ও মোটা হবো কিনা এবং কীভাবে হতে পারবো জানাবেন		
https://www.bissoy.com/q/111111967484			"আমার বৈবাহিক জীবন তিন বছরের,  এখনো বাচ্চা নেই নি, এতদিন ফেমিকন দিয়ে চলছে, এতে নাকি সমস্যা হয়, আরো দুই বছর পর বাচ্চা নিতে চাই, পরে যাতে গর্ভধারণে সমস্যা না হয় সেই রকম একটি পদ্ধতি সম্পর্কে জানতে চাই।"		
https://www.bissoy.com/q/111111967986				আনিসুররহমানআনিস	
https://www.bissoy.com/q/111111965174				Eftekhar Naeem	
https://www.bissoy.com/q/111111965073		স্বাস্থ্যে বিষয়ক জিজ্ঞাসা?			
https://www.bissoy.com/q/111111969180					
https://www.bissoy.com/q/2843	Sumya Akter				
https://www.bissoy.com/q/111111965965	srsharif				
https://www.bissoy.com/q/111111972539			কালোজিরা বয়ামে কিংবা পটে রাখলে কয়েকদিন পর পোকা ধরে। কিভাবে কালো জিরা রাখলে দীর্ঘদিন ধরে সংরক্ষন করা যায়। জানলে উপকৃত হতাম।		
https://www.bissoy.com/q/111111968846		হৃদরোগ কাকে বলে?			
https://www.bissoy.com/q/1111111262173		মাঝে মাঝে ঘুম থেকে উঠে লক্ষ্য করি আমার হাত অবশ হয়ে আছে কয়েক মুহুরতের জন্য আমি হাত সঞ্চালন করতে পারি না এমনটা ক্ষতিকর?			
https://www.bissoy.com/q/111111971282				Eftekhar Naeem	
https://www.bissoy.com/q/3275	Anonymous				
https://www.bissoy.com/q/111111970392				দেবলীনা	
https://www.bissoy.com/q/111111966419		খুব সমস্যার মধ্যে আছি দয়া করে উত্তর দিয়ে সাহায্য করুন?			
https://www.bissoy.com/q/111111966384				MD:Atiqur Rahman Atik	
https://www.bissoy.com/q/111111966237				Md Jaber ahsan	
https://www.bissoy.com/q/111111971696	Yeasinarafatparvej				
https://www.bissoy.com/q/3232	Anonymous				
https://www.bissoy.com/q/2906					
https://www.bissoy.com/q/3019					
https://www.bissoy.com/q/111111969535	MDSifatrand1rand2				
https://www.bissoy.com/q/111111965965				Sheikh Lemon	
https://www.bissoy.com/q/111111972805	ইনজামামুল				
https://www.bissoy.com/q/111111967122				জামিয়ার রহমান	
https://www.bissoy.com/q/111111967487		বাংলাদেশ এর সবচেয়ে বড় চক্ষু বিশেষজ্ঞ ডক্টর এর নাম?			
https://www.bissoy.com/q/111111966857	Nusanarahman				
https://www.bissoy.com/q/2317				Anonymous	
https://www.bissoy.com/q/111111971837		আমার খুব তাড়াতাড়ি প্রস্রাব করতে হয় 30মিনিট বা 45 মিনিট পর পর তার সমাধান চাই?			
https://www.bissoy.com/q/111111965877					
https://www.bissoy.com/q/111111966887				Atikul Islam	
https://www.bissoy.com/q/111111972539		কালোজিরা সংরক্ষন করব কিভাবে?			
https://www.bissoy.com/q/111111969814		নাকের পলিপ কি ঔষধ এর মাধ্যমে সারানো সম্ভব?			
https://www.bissoy.com/q/111111965633		"খাওয়ার পরপরই ঘনঘন প্রসাব হয় , কেনো?"			
https://www.bissoy.com/q/111111969641	মোহাম্মাদআতিক				
https://www.bissoy.com/q/111111967071	মাহবুবরব্বানি				
https://www.bissoy.com/q/111111970751					
https://www.bissoy.com/q/111111967565		"বয়স ১৭,ঠান্ডা-জর অনেক ,,,,, কি টেবলেট খেতে হবে?"			
https://www.bissoy.com/q/111111972458		গরুর মাংসের এলার্জি এর প্রতিকার কি?			
https://www.bissoy.com/q/111111970317					
https://www.bissoy.com/q/111111969401					
https://www.bissoy.com/q/111111971621	শামছুল				
https://www.bissoy.com/q/2314		মোটা হওয়ার ডাক্তারি ঔষধ আছে কি?			
https://www.bissoy.com/q/111111968381		ব্রন ভালো হওয়ার পিছনে ফোনা প্লাস কেমন কাজ করে?আর কত দিন লাগতে পারে?			
https://www.bissoy.com/q/1111111262152			আমরা গ্ৰ্যামের কিছু জুবক ছেলেরা মিলে পাশের বিদ্যালয়ে বিনামূল্যে গ্রুপ পরিক্ষা ক্যাম্পেইন পরিচালনা করতে চাই তবে পরিক্ষা করবে মেডিক্যাল ছাত্র/ছাত্রীরা। এক্ষেত্রে এমন ইচ্ছুক ছাত্র ছাত্রীদের সাথে কিভাবে যোগাযোগ করবো আর আনুসাংগিক খরচ কতো পরবে		
https://www.bissoy.com/q/111111968664		দাতের চিকিৎসা?			
https://www.bissoy.com/q/111111966580				TARATARI	
https://www.bissoy.com/q/111111967834					
https://www.bissoy.com/q/111111971909			চুল পড়া কমতে কি করব? বয়স ২0 বছর ।		
https://www.bissoy.com/q/2951		চুলকানি দূর করার উপায় কি?			
https://www.bissoy.com/q/111111970002				Atikul Islam	
https://www.bissoy.com/q/111111968090				Eftekhar Naeem	
https://www.bissoy.com/q/111111965605					
https://www.bissoy.com/q/111111968325		ডা.মামুনুর রশিদ পরামর্শ দিন দয়া করে?			
https://www.bissoy.com/q/111111969926					
https://www.bissoy.com/q/111111968308	ময়নামতি				
https://www.bissoy.com/q/111111968154				ataullah mdc	
https://www.bissoy.com/q/111111972395					
https://www.bissoy.com/q/111111970392	Aryan abdullah				
https://www.bissoy.com/q/3019	Sumya Akter				
https://www.bissoy.com/q/111111971282		অামার বয়স ১৪ অামার স্বাস্থ্য অনেক কম কি করলে অামার স্বাস্থ্য বাড়বে?			
https://www.bissoy.com/q/111111967761					
https://www.bissoy.com/q/111111967071				Md Jaber ahsan	
https://www.bissoy.com/q/111111966580					
https://www.bissoy.com/q/111111967120	মোঃআরিফrand1r1				
https://www.bissoy.com/q/111111966035					
https://www.bissoy.com/q/111111965769					
https://www.bissoy.com/q/111111965399					
https://www.bissoy.com/q/111111966389			৩বছর আগে সুস্থ ব্যক্তির সাথে সমকামিতা করছে কিন্তু বীর্য বের হয় নাই তাহলে কি hiv হবে?		
https://www.bissoy.com/q/1111111262122				Jobedali	
https://www.bissoy.com/q/111111969974		তোতলানো কিভাবে ভালো করব?			
https://www.bissoy.com/q/111111967892				Ronu	
https://www.bissoy.com/q/111111971824	রাকিব২৯৬০				
https://www.bissoy.com/q/1111111262128				Jobedali	
https://www.bissoy.com/q/111111968176	নাবিদইকবালজাওয়াদ				
https://www.bissoy.com/q/111111965112				আনিসুররহমানআনিস	
https://www.bissoy.com/q/111111971696				জামিয়ার রহমান	
https://www.bissoy.com/q/1111111262104		কিসমিস খাওয়ার উপকারিতা কি? এটা কিভাবে খাওয়া যায়?			
https://www.bissoy.com/q/2315	Anonymous				
https://www.bissoy.com/q/111111966321		ছেলে সন্তান পাবার উপায়?			
https://www.bissoy.com/q/111111969401				Eftekhar Naeem	
https://www.bissoy.com/q/111111967764		লম্বা ও মোটা হওয়ার উপায় কি?			
https://www.bissoy.com/q/3196		রসুন খেলে কি খতি হয়?			
https://www.bissoy.com/q/111111969103					
https://www.bissoy.com/q/111111965109		সিগারেট খাওয়ার পরে ঠোঁট ধুয়ে ফেলা?			
https://www.bissoy.com/q/111111965769				দেবলীনা	
https://www.bissoy.com/q/111111971837	SalimAhmad				
https://www.bissoy.com/q/2968				Anonymous	
https://www.bissoy.com/q/111111965965		একটি সম্পূর্ণ First Aid Box এ কি কি থাকে ও মূল্য কত?			
https://www.bissoy.com/q/1111111262187		তারাতারি দাড়ি গজাব কিভাবে?			
https://www.bissoy.com/q/3005					
https://www.bissoy.com/q/111111965884			"বিগত  ১ সপ্তাহের বেশি সময় থেকে সব সময় শুধু নাভির  গোরায় চিনচিন করে  পেটব্যথা করে, পায়খানার সাথে সাদা আম আসে। এমডিস ও জিমাক্স খাইছি কোনো উপকার হয়নি, এখন গত ৩ দিন থেকে হোমিওপ্যাথি ঔষধ খাচ্ছি কিন্তু তবুও কোনো উপকার হচ্ছেনা, এমতাবস্থায় আমি কি করতে পারি? আমার বয়স ২৫।"		
https://www.bissoy.com/q/111111965611				Mehjabin	
https://www.bissoy.com/q/1111111262123				Jobedali	
https://www.bissoy.com/q/111111966802		আমার চোখের সমস্যা( -১.৭৫)দূরের জিনিস ঝাপসা দেখি।স্বাভাবিক দৃষ্টি ফিরিয়ে আনা কি সম্ভব বা করনীয় কি?			
https://www.bissoy.com/q/2324					
https://www.bissoy.com/q/2837		মোটা হওয়ার ট্যাবলেট এর নাম কি?			
https://www.bissoy.com/q/111111966413				Atikul Islam	
https://www.bissoy.com/q/111111965751					
https://www.bissoy.com/q/3015				Md. Nesar Uddin	
https://www.bissoy.com/q/111111970181			ডাঃ কাছে গিয়েছিলাম রক্ত পরীক্ষা করলাম তারপর ডাঃ বলল এলার্জি সমস্যা তার মানে কি আমার hiv.		
https://www.bissoy.com/q/111111965807			"আমার বয়স ২৩ ওজন ৫৫ কেজি ওজন ৫""২কি ঠিক আছে 
যদি ঠিক না থাকে তা হলে কি খেতে হবে এবং কি করতে হবে  আমাকে"		
https://www.bissoy.com/q/111111966404	Rubidium				
https://www.bissoy.com/q/111111965431		স্বাস্থ্য বিষয়ক প্রশ্ন?			
https://www.bissoy.com/q/111111967172		লম্বা হওয়ার উপায় বলেন?			
https://www.bissoy.com/q/111111971837					
https://www.bissoy.com/q/111111967211					
https://www.bissoy.com/q/111111970274			"দীর্ঘদিন ধরে ঠান্ডা জনিত সমস্যায় ভুৃগছি রাতে ঘুমানোর আগে নাক বন্ধ হয়ে যায়। তিন মাস ধরে নাকের ড্রপ (afrin)ব্যবহার করতেছি কিন্তু কোন উপকার পাইনি,,,কি সমস্যা বুজতেছি না।"		
https://www.bissoy.com/q/111111971380			"১৪ বছর বয়সে কি exercise করা যাবে? অার, অর্জুনের ছাল কিভাবে খাবো এর পুরো নিয়ম টা বলেন?"		
https://www.bissoy.com/q/111111969540		nortin 10 ঐষধ খেয়ে কানের ভেতর বাজচ্ছে। এর আগেও পোষ্ট দিয়ে উত্তর পায় নি?			
https://www.bissoy.com/q/2311		মোটা হওয়ার সিরাপের নাম কি?			
https://www.bissoy.com/q/111111971501			"শরীরের তুলনায় গাল গুলো অনেকটা ফোলা ,খারাপ দেখায়"		
https://www.bissoy.com/q/111111969525	FaroqeAhamedRasel				
https://www.bissoy.com/q/111111965104		এটা কি গ্যাসের সমস্যা!?			
https://www.bissoy.com/q/111111965797	RakibHossainj				
https://www.bissoy.com/q/1111111262121		গর্ভবতী মহিলার কতটা সময় বিশ্রামের প্রয়োজন?			
https://www.bissoy.com/q/111111965032				KMIslan	
https://www.bissoy.com/q/111111965747	eklaaminur				
https://www.bissoy.com/q/3224	Anonymous				
https://www.bissoy.com/q/111111968007		পুদিনা পাতা খাওয়ার নিয়ম?			
https://www.bissoy.com/q/2951				Waliul Islam Alif	
https://www.bissoy.com/q/111111965371		অন্ডকোষের নিচে গুটি গুটি কি যেন?			
https://www.bissoy.com/q/111111970867				নাজিমউদ্দিনপ্রিন্স	
https://www.bissoy.com/q/111111970583			আমরা সাধরণ গরুর দুধ পান করে থাকি স্বাস্থ্যার উন্নতির জন্য। কিন্তু কথা হলে কোন সময়ে গরুর দুধ পান করলে শরীরে সঠিক পুষ্ঠির যোগান হবে? ২৪ ঘন্টার মধ্যে গরুর দুধ পান করার সঠিক সময় কোনটি??		
https://www.bissoy.com/q/111111968325			আমার দুইদিন আগে রাতে জ্বর জ্বর লাগছিল তবে থার্মোমিটারে 97 বা 98 দেখাচ্ছিল তার সাথে শরীর একটু ব্যথা করছিল খুব ঠাণ্ডা লাগছিল আমার প্রশ্ন হলো কেন এসব হচ্ছিল।দ্বিতীয় প্রশ্ন হলো কোন কোন ওষুধ কেমন করে খেতে হবে এই সমস্যা যদি হয় আপনি বললে খুব ভালো হতো		
https://www.bissoy.com/q/2322					
https://www.bissoy.com/q/111111969156		আমি বলছিলাম কারও রগ বা লিগামেন্ট ছিড়ে গেলে সে কি সুস্হ হতে পারে মানে আগেরমতো হতে পারে?			
https://www.bissoy.com/q/111111966020		আমি ঠান্ডাজনিত কারণে ঠান্ডা গরম পানি মিশ করে গোসল করি খাই তবে এগুলো কি সবাই করে?			
https://www.bissoy.com/q/111111970882	Raheem				
https://www.bissoy.com/q/111111965903				Atikul Islam	
https://www.bissoy.com/q/3283		ব্রণ এর ঔষধ কি?			
https://www.bissoy.com/q/111111967580		পেট শক্ত হয়ে যাওয়ার কারন কি?			
https://www.bissoy.com/q/111111967892			মুখের মধ্যে যেমন গাল/কপাল এমন জায়গায় দাদ হলে কি মলম দিব। যেন ত্বকের ক্ষতি না হয় এবং দাদ ভাল হয়।		
https://www.bissoy.com/q/111111965111	Saifulbreb				
https://www.bissoy.com/q/111111966635			আমার বয়স 26 বছর আমার মাথার চুল পেকে যাচ্ছে এর সমাধান কি?		
https://www.bissoy.com/q/3298		ঘুমের ঔষধের নামের তালিকা চাই?			
https://www.bissoy.com/q/111111971648		কাশি ছাড়াই শ্লেমার সাথে রক্ত পড়ার কারণ ও প্রতিকার জানতে চাই?			
https://www.bissoy.com/q/111111966049				সময়	
https://www.bissoy.com/q/111111970380	Ammusking				
https://www.bissoy.com/q/111111969974	Nafisahmed				
https://www.bissoy.com/q/1111111262108					
https://www.bissoy.com/q/3196	Anonymous				
https://www.bissoy.com/q/1111111262175			"ভাই আমার একটি নর কবুতর ধীরে ধীরর হালকা হয়ে যাচ্ছে, প্রায় ১৫দিন যাবত এটি চুপচাপ থাকে, কোনো ডাকাডাকি করে না...এটা কি ধরনের রোগ?কোনো প্রতিকার পাওয়া যাবেকি?"		
https://www.bissoy.com/q/111111972458	vaugheu				
https://www.bissoy.com/q/111111968220				Dr. Mamunur Rashid	
https://www.bissoy.com/q/111111970913		আমার আজ কয়েক দিন যাবৎ খুসখুসে কাসি । কী ঔষধ খেলে ভালো হবে?			
https://www.bissoy.com/q/111111968059				AlNomanrand1r1	
https://www.bissoy.com/q/2359		মোটা হওয়ার উপায় কি?			
https://www.bissoy.com/q/111111969302		ডেক্সপটেন প্লাস খেলে কি মোটা হওয়া যায়?			
https://www.bissoy.com/q/111111966419			আমার পেট যখন খালি থাকে তখন গুড়গুড় শব্দ হয় পেট ডাকে আবার যখনই কোন কিছু খাই ঠিক তখনই আবার গুড়গুড় শুরু হয় পেট ডাকে খাবারগুলো যে যাচ্ছে তা অনুভব করা যায় আবার খাওয়ার পরই কোনসময় পেটে কামড় দেয় এখন কি করা যায় আপনাদের পরামর্শ কি		
https://www.bissoy.com/q/3254					
https://www.bissoy.com/q/111111966624					
https://www.bissoy.com/q/111111972153	MdMasudranarand3				
https://www.bissoy.com/q/111111966555	সোহাগ237				
https://www.bissoy.com/q/111111967684			"আমার চাচাতো ভাই প্রায় ২ বছর যাবত নিয়মিত ফেন্সিডিল সেবন করে আসছে, সবকিছু ঠিকঠাক থাকলে আগামী মাসে দক্ষিন কোরিয়া  যাবে চাকরির জন্যে, কিন্তু সমস্যা হলো সেখানে মেডিকেল পরিক্ষার সাথে ড্রাগ টেস্ট করা হয়, এটা নিয়া প্রচুর দুশ্চিন্তায় ভুগছে।"		
https://www.bissoy.com/q/111111971335	MDjuyel				
https://www.bissoy.com/q/111111966237			আমার বয়স ২৩ বছর আমার মুখের তুলনায় ঠোট কাল এটা কি ভাবে গোলাপি/লাল করবো ?? এমন কোন ক্রিম এর নাম বললে উপকৃত হব বিদ্রঃ আমি ধুমপান করি না কিন্তু আমার ঠোট কাল দেখে অনেকে মন্তব্য করে আমি নাকি ধুমপান করি এটা নিয়ে অনেক বিব্রত বোধ করি প্লিজ সমস্যা টি দুর করতে সাহায্য করুন		
https://www.bissoy.com/q/111111969996	মোহাম্মদহাদিস				
https://www.bissoy.com/q/3047					
https://www.bissoy.com/q/111111965769		vape খেলে কি ক্ষতি হবে কোনো??আর vape আর শিশা কি একই?			
https://www.bissoy.com/q/111111968520		কিডনি ডোনারের কি কি টেস্ট করতে হয়?			
https://www.bissoy.com/q/2313					
https://www.bissoy.com/q/111111971912			"নাকে যদি পলিপাস থাকে তাহলে কী পলিপাসের ওষুধ না খেয়ে অন্য যেকোন ওষুধ খেলে কী কার্যকর হবে। মনে করেন যৌন রোগ হয়েছে । এখন পলিপাস ঠিক না করে যদি যৌন রোগের ওষুধ খাই, তাহলে কি এই ওষুধ কার্যকর হবে"		
https://www.bissoy.com/q/111111971837				KMIslan	
https://www.bissoy.com/q/111111972600					
https://www.bissoy.com/q/111111967771					
https://www.bissoy.com/q/111111972791				নাজিববিনআনোয়ার	
https://www.bissoy.com/q/111111970331		আমার অনেক কাসি তিন ধরে ঔষুদ খাচ্ছি কিন্তু ভাল হচ্ছে না কি করবো?			
https://www.bissoy.com/q/111111966825				ভিক্টরনীল	
https://www.bissoy.com/q/111111967457		ঘাড়ের এই দাগের জন্য আমি কি মেডিসিন ব্যবহার করতে পারি?			
https://www.bissoy.com/q/111111967126					
https://www.bissoy.com/q/111111967879					
https://www.bissoy.com/q/111111967159			"আজ ৫ দিন যাবত আমার কানে তালা লেগে গেছে,,আজ নাক কান গলা ডঃ দেখিয়েছি   তিনি বললেন কানের পরদা একটু ফেটে গেছে।।তিনি ফিউরোক্লাভ ৫০০ , রোজেলা ১০ মি,গ্রা,,নিউটোসিন নাকের ড্রপ দিয়েছেন আর বলেছেন আল্লাহ রহমতে কানের ফাটা জোড়া লেগে যাবে।।।দয়া করে কেউ আরো কোনো করনীয় আছে কি না বলে দেন??"		
https://www.bissoy.com/q/111111970397	ReignsEbrahim				
https://www.bissoy.com/q/111111968927	Shohagpbn				
https://www.bissoy.com/q/111111967372		স্তন ক্যান্সার জনিত সমস্যা ( ধারনাপূর্বক) কি ধরনের ডাক্তার দেখাবো। আর অপারেশন এ কত টাকা লাগবে ( প্রাইভেট এবং সরকারি তে )?			
https://www.bissoy.com/q/111111970882				KMIslan	
https://www.bissoy.com/q/111111971881				Eftekhar Naeem	
https://www.bissoy.com/q/3296		কোষ্ঠকাঠিন্য দূর করার উপায় কি?			
https://www.bissoy.com/q/2320	Anonymous				
https://www.bissoy.com/q/111111966390	AsmSayem				
https://www.bissoy.com/q/111111970599	shahidaman				
https://www.bissoy.com/q/111111969059	ReignsEbrahim				
https://www.bissoy.com/q/2977	Sumya Akter				
https://www.bissoy.com/q/111111972532			"কয়েক দিন ধরে আমার স্ত্রীর দুই কান ব্যথা করছে, একটু পর পর ব্যথা করছে । তীব্র ব্যথা এবং ডেকুর উঠলে ব্যথা করছে ও কাশি দিলে ব্যথা করছে। এখন সমস্যার সমাধান চাই?"		
https://www.bissoy.com/q/1111111262187					দাড়ি প্রাকৃতিক একটি বিষয় এটা প্রাকৃতিকভাবেই গজাবে....তবে বাজারে কিছু ব্রেড ওয়েল পাওয়া যায় ঐগুলো চেস্টা করতে পারেন....!!
https://www.bissoy.com/q/111111969103	ReignsEbrahim				
https://www.bissoy.com/q/111111971445	জিৎরায়				
https://www.bissoy.com/q/111111967535			"আমি মোটা হতে চাই। আমার ওজন তুলনামুলক অনেক কম তাই মোটা হবার উপায় চাই।
আমার বয়স ২৩ বছর ওজন ৫৩ কেজি উচ্চতা ৫ ফুট ১০ ইঞ্চি। হলেও ওজন বাড়ছে না।
আমার কিছু সমস্যা আছে তা হলো মাসে ৪ বা ৫ বার সপ্নদোস হয়। ও খাবার খাওয়ার ১ঘন্টার মধ্যে পায়খানা আসে। তাহলে কিভাবে উপকেত হতে পারি। 
....
কোন ডক্টর দেখাবো..... বা কোন ডক্টর দেখালে ভাল হবে তার ঠিকানা চাই.......
বা কোন মেডিসিন খেলে মোটা হবো তা জানালে উপকেত হব।
..
দয়া করে যারা ভাল জানেন তারাই উত্তর দিবেন ....
নয়তো অন্যথায় উত্তর দিবেন না...."		
https://www.bissoy.com/q/3258		জিহ্বায় ঘা এর ঔষধ কি?			
https://www.bissoy.com/q/1111111262108	Jobedali				
https://www.bissoy.com/q/111111972413					
https://www.bissoy.com/q/111111970787			এম এম কিট খাওয়ার পর কি বাচ্চাকে বুকের দুখ খাওয়ানো যাবে?		
https://www.bissoy.com/q/111111966237		ঠোট গোলাপি/লাল করবো কি ভাবে?			
https://www.bissoy.com/q/111111969285		গ্যাসের সমস্যায় কী ওজন কমে?			
https://www.bissoy.com/q/111111965612				আঃরহমানrand1	
https://www.bissoy.com/q/111111965032		তল পেটের উপরে ডানদিকে ব্যাথা কেন হয়?			
https://www.bissoy.com/q/111111968667	Rhat				
https://www.bissoy.com/q/111111970397		আমার চোখের সামনে দিয়ে মনে হয় মাছির মত কি যেন উড়ে। কেন হচ্ছে সমস্যাটি?			
https://www.bissoy.com/q/111111965174	মোঃআরিফrand1r1				
https://www.bissoy.com/q/111111969285				Md Jaber ahsan	
https://www.bissoy.com/q/111111968927				Abinashray	
https://www.bissoy.com/q/111111967950				সময়	
https://www.bissoy.com/q/1111111262121				Jobedali	
https://www.bissoy.com/q/111111972118	Abrarhahin				
